k,QQ,xB,t,phi,ReH,ReE,ReHt,ReEt,ImH,ImE,ImHt,ImEt,F_true,F_true_py,F_true_fix_dvcs
5.75,1.88,0.215,-0.34,277.99,-3.04459,1.81615,0.834096,126.754,3.40962,0,1.64342,0,0.17304,0.17303962,0.17303967
5.75,1.88,0.215,-0.34,293.1,-3.04459,1.81615,0.834096,126.754,3.40962,0,1.64342,0,0.251007,0.2510065,0.2510066
5.75,1.88,0.215,-0.34,307.28,-3.04459,1.81615,0.834096,126.754,3.40962,0,1.64342,0,0.395035,0.39503437,0.39503446
5.75,1.88,0.215,-0.45,51.98,-2.90523,1.61191,0.542849,95.7694,2.68804,0,1.41588,0,0.226356,0.2263561,0.22635613
5.75,1.88,0.215,-0.45,66.87,-2.90523,1.61191,0.542849,95.7694,2.68804,0,1.41588,0,0.139624,0.139624,0.13962403
5.75,1.88,0.215,-0.45,81.99,-2.90523,1.61191,0.542849,95.7694,2.68804,0,1.41588,0,0.0966866,0.096686654,0.09668667
5.75,1.88,0.215,-0.45,97.08,-2.90523,1.61191,0.542849,95.7694,2.68804,0,1.41588,0,0.0733203,0.07332028,0.0733203
5.75,1.88,0.215,-0.45,112.17,-2.90523,1.61191,0.542849,95.7694,2.68804,0,1.41588,0,0.0596049,0.05960495,0.059604965
5.75,1.88,0.215,-0.45,127.24,-2.90523,1.61191,0.542849,95.7694,2.68804,0,1.41588,0,0.0512342,0.051234227,0.05123424
5.75,1.88,0.215,-0.45,142.32,-2.90523,1.61191,0.542849,95.7694,2.68804,0,1.41588,0,0.0460916,0.04609164,0.046091653
5.75,1.88,0.215,-0.45,157.4,-2.90523,1.61191,0.542849,95.7694,2.68804,0,1.41588,0,0.0431076,0.043107588,0.043107606
5.75,1.88,0.215,-0.45,172.46,-2.90523,1.61191,0.542849,95.7694,2.68804,0,1.41588,0,0.0417341,0.04173408,0.041734096
5.75,1.88,0.215,-0.45,187.54,-2.90523,1.61191,0.542849,95.7694,2.68804,0,1.41588,0,0.0417341,0.04173408,0.041734096
5.75,1.88,0.215,-0.45,202.6,-2.90523,1.61191,0.542849,95.7694,2.68804,0,1.41588,0,0.0431076,0.043107588,0.043107606
5.75,1.88,0.215,-0.45,217.68,-2.90523,1.61191,0.542849,95.7694,2.68804,0,1.41588,0,0.0460916,0.04609164,0.046091653
5.75,1.88,0.215,-0.45,232.76,-2.90523,1.61191,0.542849,95.7694,2.68804,0,1.41588,0,0.0512342,0.051234215,0.05123423
5.75,1.88,0.215,-0.45,247.83,-2.90523,1.61191,0.542849,95.7694,2.68804,0,1.41588,0,0.0596049,0.059604928,0.059604943
5.75,1.88,0.215,-0.45,262.92,-2.90523,1.61191,0.542849,95.7694,2.68804,0,1.41588,0,0.0733203,0.07332028,0.0733203
5.75,1.88,0.215,-0.45,278.01,-2.90523,1.61191,0.542849,95.7694,2.68804,0,1.41588,0,0.0966866,0.096686654,0.09668667
5.75,1.88,0.215,-0.45,293.13,-2.90523,1.61191,0.542849,95.7694,2.68804,0,1.41588,0,0.139624,0.13962391,0.13962394
5.75,1.88,0.215,-0.45,308.02,-2.90523,1.61191,0.542849,95.7694,2.68804,0,1.41588,0,0.226356,0.22635531,0.22635534
5.75,1.88,0.215,-0.45,317.78,-2.90523,1.61191,0.542849,95.7694,2.68804,0,1.41588,0,0.341263,0.3412626,0.34126264
5.75,1.79,0.244,-0.11,7.44,-2.81618,2.39131,1.81901,313.636,5.22271,0,2.0848,0,0.87505,0.8750495,0.8750494
5.75,1.79,0.244,-0.11,22.34,-2.81618,2.39131,1.81901,313.636,5.22271,0,2.0848,0,0.811779,0.81177855,0.8117785
5.75,1.79,0.244,-0.11,37.27,-2.81618,2.39131,1.81901,313.636,5.22271,0,2.0848,0,0.708468,0.70846707,0.708467
5.75,1.79,0.244,-0.11,52.23,-2.81618,2.39131,1.81901,313.636,5.22271,0,2.0848,0,0.594182,0.5941817,0.59418166
5.75,1.79,0.244,-0.11,67.21,-2.81618,2.39131,1.81901,313.636,5.22271,0,2.0848,0,0.489051,0.48905057,0.4890505
5.75,1.79,0.244,-0.11,82.21,-2.81618,2.39131,1.81901,313.636,5.22271,0,2.0848,0,0.401663,0.40166274,0.40166268
5.75,1.79,0.244,-0.11,97.22,-2.81618,2.39131,1.81901,313.636,5.22271,0,2.0848,0,0.333257,0.33325657,0.3332565
5.75,1.79,0.244,-0.11,112.25,-2.81618,2.39131,1.81901,313.636,5.22271,0,2.0848,0,0.281751,0.28175104,0.28175098
5.75,1.79,0.244,-0.11,127.28,-2.81618,2.39131,1.81901,313.636,5.22271,0,2.0848,0,0.244386,0.2443853,0.24438524
5.75,1.79,0.244,-0.11,142.33,-2.81618,2.39131,1.81901,313.636,5.22271,0,2.0848,0,0.218559,0.218559,0.21855894
5.75,1.79,0.244,-0.11,157.39,-2.81618,2.39131,1.81901,313.636,5.22271,0,2.0848,0,0.202375,0.20237473,0.20237465
5.75,1.79,0.244,-0.11,247.75,-2.81618,2.39131,1.81901,313.636,5.22271,0,2.0848,0,0.281751,0.281751,0.28175095
5.75,1.79,0.244,-0.11,262.78,-2.81618,2.39131,1.81901,313.636,5.22271,0,2.0848,0,0.333257,0.33325657,0.3332565
5.75,1.79,0.244,-0.11,277.79,-2.81618,2.39131,1.81901,313.636,5.22271,0,2.0848,0,0.401663,0.4016627,0.40166265
5.75,1.79,0.244,-0.11,292.79,-2.81618,2.39131,1.81901,313.636,5.22271,0,2.0848,0,0.489051,0.48905057,0.4890505
5.75,1.79,0.244,-0.11,307.77,-2.81618,2.39131,1.81901,313.636,5.22271,0,2.0848,0,0.594182,0.5941816,0.59418154
5.75,1.79,0.244,-0.11,322.73,-2.81618,2.39131,1.81901,313.636,5.22271,0,2.0848,0,0.708468,0.70846707,0.708467
5.75,1.79,0.244,-0.11,337.66,-2.81618,2.39131,1.81901,313.636,5.22271,0,2.0848,0,0.811779,0.8117786,0.81177855
5.75,1.79,0.244,-0.11,352.56,-2.81618,2.39131,1.81901,313.636,5.22271,0,2.0848,0,0.87505,0.8750495,0.8750494
5.75,1.79,0.244,-0.15,7.42,-2.89862,2.27322,1.59186,238.479,4.75528,0,1.98343,0,0.900742,0.9007413,0.90074134
5.75,1.79,0.244,-0.15,22.25,-2.89862,2.27322,1.59186,238.479,4.75528,0,1.98343,0,0.798769,0.7987689,0.7987689
5.75,1.79,0.244,-0.15,37.15,-2.89862,2.27322,1.59186,238.479,4.75528,0,1.98343,0,0.650176,0.6501756,0.6501756
5.75,1.79,0.244,-0.15,52.12,-2.89862,2.27322,1.59186,238.479,4.75528,0,1.98343,0,0.507694,0.5076934,0.5076934
5.75,1.79,0.244,-0.15,67.12,-2.89862,2.27322,1.59186,238.479,4.75528,0,1.98343,0,0.393802,0.3938019,0.39380193
5.75,1.79,0.244,-0.15,82.14,-2.89862,2.27322,1.59186,238.479,4.75528,0,1.98343,0,0.309857,0.30985606,0.3098561
5.75,1.79,0.244,-0.15,97.17,-2.89862,2.27322,1.59186,238.479,4.75528,0,1.98343,0,0.250149,0.25014916,0.2501492
5.75,1.79,0.244,-0.15,112.21,-2.89862,2.27322,1.59186,238.479,4.75528,0,1.98343,0,0.20841,0.20840958,0.20840959
5.75,1.79,0.244,-0.15,127.27,-2.89862,2.27322,1.59186,238.479,4.75528,0,1.98343,0,0.179713,0.17971243,0.17971244
5.75,1.79,0.244,-0.15,142.32,-2.89862,2.27322,1.59186,238.479,4.75528,0,1.98343,0,0.160686,0.16068591,0.16068593
5.75,1.79,0.244,-0.15,157.39,-2.89862,2.27322,1.59186,238.479,4.75528,0,1.98343,0,0.149066,0.14906627,0.14906628
5.75,1.79,0.244,-0.15,172.46,-2.89862,2.27322,1.59186,238.479,4.75528,0,1.98343,0,0.143562,0.14356144,0.14356145
5.75,1.79,0.244,-0.15,187.54,-2.89862,2.27322,1.59186,238.479,4.75528,0,1.98343,0,0.143562,0.14356144,0.14356145
5.75,1.79,0.244,-0.15,202.61,-2.89862,2.27322,1.59186,238.479,4.75528,0,1.98343,0,0.149066,0.14906627,0.14906628
5.75,1.79,0.244,-0.15,217.68,-2.89862,2.27322,1.59186,238.479,4.75528,0,1.98343,0,0.160686,0.16068591,0.16068593
5.75,1.79,0.244,-0.15,232.73,-2.89862,2.27322,1.59186,238.479,4.75528,0,1.98343,0,0.179713,0.17971244,0.17971246
5.75,1.79,0.244,-0.15,247.79,-2.89862,2.27322,1.59186,238.479,4.75528,0,1.98343,0,0.20841,0.20840958,0.20840959
5.75,1.79,0.244,-0.15,262.83,-2.89862,2.27322,1.59186,238.479,4.75528,0,1.98343,0,0.250149,0.2501492,0.2501492
5.75,1.79,0.244,-0.15,277.86,-2.89862,2.27322,1.59186,238.479,4.75528,0,1.98343,0,0.309857,0.30985606,0.3098561
5.75,1.79,0.244,-0.15,292.88,-2.89862,2.27322,1.59186,238.479,4.75528,0,1.98343,0,0.393802,0.39380196,0.393802
5.75,1.79,0.244,-0.15,307.88,-2.89862,2.27322,1.59186,238.479,4.75528,0,1.98343,0,0.507694,0.5076934,0.5076934
5.75,1.79,0.244,-0.15,322.85,-2.89862,2.27322,1.59186,238.479,4.75528,0,1.98343,0,0.650176,0.6501756,0.6501756
5.75,1.79,0.244,-0.15,337.75,-2.89862,2.27322,1.59186,238.479,4.75528,0,1.98343,0,0.798769,0.79876804,0.79876804
5.75,1.79,0.244,-0.15,352.58,-2.89862,2.27322,1.59186,238.479,4.75528,0,1.98343,0,0.900742,0.9007413,0.90074134
5.75,1.79,0.244,-0.2,7.52,-2.95008,2.1375,1.35359,183.046,4.24317,0,1.86363,0,0.89629,0.8962896,0.89628947
5.75,1.79,0.244,-0.2,22.29,-2.95008,2.1375,1.35359,183.046,4.24317,0,1.86363,0,0.741947,0.7419462,0.7419461
5.75,1.79,0.244,-0.2,37.03,-2.95008,2.1375,1.35359,183.046,4.24317,0,1.86363,0,0.552565,0.552565,0.55256486
5.75,1.79,0.244,-0.2,52.02,-2.95008,2.1375,1.35359,183.046,4.24317,0,1.86363,0,0.398331,0.39833087,0.39833075
5.75,1.79,0.244,-0.2,67.04,-2.95008,2.1375,1.35359,183.046,4.24317,0,1.86363,0,0.292003,0.29200265,0.29200253
5.75,1.79,0.244,-0.2,82.09,-2.95008,2.1375,1.35359,183.046,4.24317,0,1.86363,0,0.221866,0.2218656,0.22186549
5.75,1.79,0.244,-0.2,97.14,-2.95008,2.1375,1.35359,183.046,4.24317,0,1.86363,0,0.1759,0.17589958,0.17589948
5.75,1.79,0.244,-0.2,112.19,-2.95008,2.1375,1.35359,183.046,4.24317,0,1.86363,0,0.145598,0.14559819,0.14559808
5.75,1.79,0.244,-0.2,127.25,-2.95008,2.1375,1.35359,183.046,4.24317,0,1.86363,0,0.125616,0.12561567,0.12561555
5.75,1.79,0.244,-0.2,142.32,-2.95008,2.1375,1.35359,183.046,4.24317,0,1.86363,0,0.112723,0.11272281,0.1127227
5.75,1.79,0.244,-0.2,157.39,-2.95008,2.1375,1.35359,183.046,4.24317,0,1.86363,0,0.105006,0.10500619,0.105006084
5.75,1.79,0.244,-0.2,172.46,-2.95008,2.1375,1.35359,183.046,4.24317,0,1.86363,0,0.101389,0.10138857,0.10138847
5.75,1.79,0.244,-0.2,202.61,-2.95008,2.1375,1.35359,183.046,4.24317,0,1.86363,0,0.105006,0.10500618,0.10500608
5.75,1.79,0.244,-0.2,217.68,-2.95008,2.1375,1.35359,183.046,4.24317,0,1.86363,0,0.112723,0.11272281,0.1127227
5.75,1.79,0.244,-0.2,232.75,-2.95008,2.1375,1.35359,183.046,4.24317,0,1.86363,0,0.125616,0.12561567,0.12561555
5.75,1.79,0.244,-0.2,247.81,-2.95008,2.1375,1.35359,183.046,4.24317,0,1.86363,0,0.145598,0.14559819,0.14559808
5.75,1.79,0.244,-0.2,262.86,-2.95008,2.1375,1.35359,183.046,4.24317,0,1.86363,0,0.1759,0.17589948,0.17589937
5.75,1.79,0.244,-0.2,277.91,-2.95008,2.1375,1.35359,183.046,4.24317,0,1.86363,0,0.221866,0.22186561,0.2218655
5.75,1.79,0.244,-0.2,292.96,-2.95008,2.1375,1.35359,183.046,4.24317,0,1.86363,0,0.292003,0.2920023,0.29200217
5.75,1.79,0.244,-0.2,307.98,-2.95008,2.1375,1.35359,183.046,4.24317,0,1.86363,0,0.398331,0.39833087,0.39833075
5.75,1.79,0.244,-0.2,322.97,-2.95008,2.1375,1.35359,183.046,4.24317,0,1.86363,0,0.552565,0.5525646,0.5525645
5.75,1.79,0.244,-0.2,337.71,-2.95008,2.1375,1.35359,183.046,4.24317,0,1.86363,0,0.741947,0.74194616,0.74194604
5.75,1.79,0.244,-0.2,352.48,-2.95008,2.1375,1.35359,183.046,4.24317,0,1.86363,0,0.89629,0.8962896,0.89628947
5.75,1.79,0.244,-0.26,7.94,-2.95859,1.9901,1.11121,142.706,3.71659,0,1.7294,0,0.912484,0.9124842,0.9124842
5.75,1.79,0.244,-0.26,22.8,-2.95859,1.9901,1.11121,142.706,3.71659,0,1.7294,0,0.672404,0.67240393,0.67240393
5.75,1.79,0.244,-0.26,36.9,-2.95859,1.9901,1.11121,142.706,3.71659,0,1.7294,0,0.452708,0.45270795,0.452708
5.75,1.79,0.244,-0.26,51.92,-2.95859,1.9901,1.11121,142.706,3.71659,0,1.7294,0,0.299534,0.29953435,0.2995344
5.75,1.79,0.244,-0.26,66.98,-2.95859,1.9901,1.11121,142.706,3.71659,0,1.7294,0,0.208613,0.20861328,0.20861332
5.75,1.79,0.244,-0.26,82.04,-2.95859,1.9901,1.11121,142.706,3.71659,0,1.7294,0,0.154468,0.154468,0.15446804
5.75,1.79,0.244,-0.26,97.11,-2.95859,1.9901,1.11121,142.706,3.71659,0,1.7294,0,0.121252,0.121252134,0.12125219
5.75,1.79,0.244,-0.26,112.17,-2.95859,1.9901,1.11121,142.706,3.71659,0,1.7294,0,0.10034,0.100339904,0.10033995
5.75,1.79,0.244,-0.26,127.24,-2.95859,1.9901,1.11121,142.706,3.71659,0,1.7294,0,0.0869679,0.08696781,0.086967856
5.75,1.79,0.244,-0.26,142.31,-2.95859,1.9901,1.11121,142.706,3.71659,0,1.7294,0,0.078522,0.07852197,0.07852201
5.75,1.79,0.244,-0.26,157.38,-2.95859,1.9901,1.11121,142.706,3.71659,0,1.7294,0,0.0735325,0.07353245,0.0735325
5.75,1.79,0.244,-0.26,172.46,-2.95859,1.9901,1.11121,142.706,3.71659,0,1.7294,0,0.071209,0.07120891,0.071208954
5.75,1.79,0.244,-0.26,187.54,-2.95859,1.9901,1.11121,142.706,3.71659,0,1.7294,0,0.071209,0.07120891,0.071208954
5.75,1.79,0.244,-0.26,202.62,-2.95859,1.9901,1.11121,142.706,3.71659,0,1.7294,0,0.0735325,0.073532455,0.0735325
5.75,1.79,0.244,-0.26,217.69,-2.95859,1.9901,1.11121,142.706,3.71659,0,1.7294,0,0.078522,0.078521945,0.07852199
5.75,1.79,0.244,-0.26,232.76,-2.95859,1.9901,1.11121,142.706,3.71659,0,1.7294,0,0.0869679,0.08696778,0.08696783
5.75,1.79,0.244,-0.26,247.83,-2.95859,1.9901,1.11121,142.706,3.71659,0,1.7294,0,0.10034,0.100339904,0.10033996
5.75,1.79,0.244,-0.26,262.89,-2.95859,1.9901,1.11121,142.706,3.71659,0,1.7294,0,0.121252,0.121252134,0.12125219
5.75,1.79,0.244,-0.26,277.96,-2.95859,1.9901,1.11121,142.706,3.71659,0,1.7294,0,0.154468,0.154468,0.15446804
5.75,1.79,0.244,-0.26,293.02,-2.95859,1.9901,1.11121,142.706,3.71659,0,1.7294,0,0.208613,0.20861304,0.20861308
5.75,1.79,0.244,-0.26,308.08,-2.95859,1.9901,1.11121,142.706,3.71659,0,1.7294,0,0.299534,0.29953423,0.2995343
5.75,1.79,0.244,-0.26,323.1,-2.95859,1.9901,1.11121,142.706,3.71659,0,1.7294,0,0.452708,0.45270762,0.45270768
5.75,1.79,0.244,-0.26,337.2,-2.95859,1.9901,1.11121,142.706,3.71659,0,1.7294,0,0.672404,0.6724039,0.6724039
5.75,1.79,0.244,-0.26,352.06,-2.95859,1.9901,1.11121,142.706,3.71659,0,1.7294,0,0.912484,0.9124843,0.9124843
5.75,1.8,0.244,-0.34,24.21,-2.91084,1.81615,0.847834,109.875,3.13421,0,1.56535,0,0.578861,0.57886034,0.57886034
5.75,1.8,0.244,-0.34,36.86,-2.91084,1.81615,0.847834,109.875,3.13421,0,1.56535,0,0.351454,0.35145384,0.35145384
5.75,1.8,0.244,-0.34,51.81,-2.91084,1.81615,0.847834,109.875,3.13421,0,1.56535,0,0.211645,0.21164498,0.21164499
5.75,1.8,0.244,-0.34,66.91,-2.91084,1.81615,0.847834,109.875,3.13421,0,1.56535,0,0.140465,0.14046472,0.14046474
5.75,1.8,0.244,-0.34,82.0,-2.91084,1.81615,0.847834,109.875,3.13421,0,1.56535,0,0.102,0.101999894,0.10199991
5.75,1.8,0.244,-0.34,97.08,-2.91084,1.81615,0.847834,109.875,3.13421,0,1.56535,0,0.079796,0.07979598,0.07979599
5.75,1.8,0.244,-0.34,112.15,-2.91084,1.81615,0.847834,109.875,3.13421,0,1.56535,0,0.0663407,0.0663407,0.066340715
5.75,1.8,0.244,-0.34,127.23,-2.91084,1.81615,0.847834,109.875,3.13421,0,1.56535,0,0.0579507,0.05795076,0.05795077
5.75,1.8,0.244,-0.34,157.38,-2.91084,1.81615,0.847834,109.875,3.13421,0,1.56535,0,0.049693,0.049693033,0.04969304
5.75,1.8,0.244,-0.34,202.62,-2.91084,1.81615,0.847834,109.875,3.13421,0,1.56535,0,0.049693,0.04969303,0.049693037
5.75,1.8,0.244,-0.34,217.69,-2.91084,1.81615,0.847834,109.875,3.13421,0,1.56535,0,0.0527386,0.052738573,0.05273858
5.75,1.8,0.244,-0.34,232.77,-2.91084,1.81615,0.847834,109.875,3.13421,0,1.56535,0,0.0579507,0.05795076,0.05795077
5.75,1.8,0.244,-0.34,247.85,-2.91084,1.81615,0.847834,109.875,3.13421,0,1.56535,0,0.0663407,0.0663407,0.066340715
5.75,1.8,0.244,-0.34,262.92,-2.91084,1.81615,0.847834,109.875,3.13421,0,1.56535,0,0.079796,0.07979597,0.07979599
5.75,1.8,0.244,-0.34,278.0,-2.91084,1.81615,0.847834,109.875,3.13421,0,1.56535,0,0.102,0.101999894,0.10199991
5.75,1.8,0.244,-0.34,293.09,-2.91084,1.81615,0.847834,109.875,3.13421,0,1.56535,0,0.140465,0.14046472,0.14046474
5.75,1.8,0.244,-0.34,308.19,-2.91084,1.81615,0.847834,109.875,3.13421,0,1.56535,0,0.211645,0.21164486,0.21164487
5.75,1.8,0.244,-0.34,323.14,-2.91084,1.81615,0.847834,109.875,3.13421,0,1.56535,0,0.351454,0.3514538,0.3514538
5.75,1.8,0.244,-0.34,335.79,-2.91084,1.81615,0.847834,109.875,3.13421,0,1.56535,0,0.578861,0.5788595,0.5788595
5.75,1.8,0.244,-0.45,36.83,-2.78249,1.61191,0.571377,83.016,2.50403,0,1.36493,0,0.24712,0.24711952,0.24711946
5.75,1.8,0.244,-0.45,51.71,-2.78249,1.61191,0.571377,83.016,2.50403,0,1.36493,0,0.136368,0.13636772,0.13636768
5.75,1.8,0.244,-0.45,66.84,-2.78249,1.61191,0.571377,83.016,2.50403,0,1.36493,0,0.0874652,0.087465234,0.08746519
5.75,1.8,0.244,-0.45,81.95,-2.78249,1.61191,0.571377,83.016,2.50403,0,1.36493,0,0.063121,0.06312105,0.063121006
5.75,1.8,0.244,-0.45,97.05,-2.78249,1.61191,0.571377,83.016,2.50403,0,1.36493,0,0.0497277,0.049727686,0.04972764
5.75,1.8,0.244,-0.45,112.14,-2.78249,1.61191,0.571377,83.016,2.50403,0,1.36493,0,0.0418538,0.04185383,0.04185378
5.75,1.8,0.244,-0.45,232.78,-2.78249,1.61191,0.571377,83.016,2.50403,0,1.36493,0,0.0370445,0.037044473,0.03704443
5.75,1.8,0.244,-0.45,247.86,-2.78249,1.61191,0.571377,83.016,2.50403,0,1.36493,0,0.0418538,0.041853826,0.041853778
5.75,1.8,0.244,-0.45,262.95,-2.78249,1.61191,0.571377,83.016,2.50403,0,1.36493,0,0.0497277,0.049727716,0.049727667
5.75,1.8,0.244,-0.45,278.05,-2.78249,1.61191,0.571377,83.016,2.50403,0,1.36493,0,0.063121,0.06312101,0.06312096
5.75,1.8,0.244,-0.45,293.16,-2.78249,1.61191,0.571377,83.016,2.50403,0,1.36493,0,0.0874652,0.087465234,0.08746519
5.75,1.8,0.244,-0.45,308.29,-2.78249,1.61191,0.571377,83.016,2.50403,0,1.36493,0,0.136368,0.13636772,0.13636768
5.75,1.8,0.244,-0.45,323.17,-2.78249,1.61191,0.571377,83.016,2.50403,0,1.36493,0,0.24712,0.2471195,0.24711946
5.75,2.12,0.244,-0.11,7.54,-2.81618,2.39131,1.81901,313.636,5.22271,0,2.0848,0,1.40126,1.4012694,1.4012694
5.75,2.12,0.244,-0.11,22.6,-2.81618,2.39131,1.81901,313.636,5.22271,0,2.0848,0,1.27461,1.2746103,1.2746103
5.75,2.12,0.244,-0.11,37.61,-2.81618,2.39131,1.81901,313.636,5.22271,0,2.0848,0,1.08036,1.0803595,1.0803595
5.75,2.12,0.244,-0.11,52.44,-2.81618,2.39131,1.81901,313.636,5.22271,0,2.0848,0,0.882625,0.8826262,0.8826261
5.75,2.12,0.244,-0.11,67.2,-2.81618,2.39131,1.81901,313.636,5.22271,0,2.0848,0,0.712658,0.71265835,0.7126583
5.75,2.12,0.244,-0.11,82.22,-2.81618,2.39131,1.81901,313.636,5.22271,0,2.0848,0,0.576057,0.57605606,0.576056
5.75,2.12,0.244,-0.11,97.24,-2.81618,2.39131,1.81901,313.636,5.22271,0,2.0848,0,0.473295,0.47329396,0.4732939
5.75,2.12,0.244,-0.11,112.27,-2.81618,2.39131,1.81901,313.636,5.22271,0,2.0848,0,0.398112,0.39811108,0.39811102
5.75,2.12,0.244,-0.11,127.31,-2.81618,2.39131,1.81901,313.636,5.22271,0,2.0848,0,0.344585,0.34458375,0.3445837
5.75,2.12,0.244,-0.11,142.36,-2.81618,2.39131,1.81901,313.636,5.22271,0,2.0848,0,0.308094,0.3080927,0.30809265
5.75,2.12,0.244,-0.11,157.41,-2.81618,2.39131,1.81901,313.636,5.22271,0,2.0848,0,0.285428,0.28542656,0.2854265
5.75,2.12,0.244,-0.11,172.47,-2.81618,2.39131,1.81901,313.636,5.22271,0,2.0848,0,0.274565,0.27456427,0.2745642
5.75,2.12,0.244,-0.11,187.53,-2.81618,2.39131,1.81901,313.636,5.22271,0,2.0848,0,0.274565,0.27456427,0.2745642
5.75,2.12,0.244,-0.11,202.59,-2.81618,2.39131,1.81901,313.636,5.22271,0,2.0848,0,0.285428,0.28542656,0.2854265
5.75,2.12,0.244,-0.11,217.64,-2.81618,2.39131,1.81901,313.636,5.22271,0,2.0848,0,0.308094,0.3080927,0.30809265
5.75,2.12,0.244,-0.11,232.69,-2.81618,2.39131,1.81901,313.636,5.22271,0,2.0848,0,0.344585,0.34458375,0.3445837
5.75,2.12,0.244,-0.11,247.73,-2.81618,2.39131,1.81901,313.636,5.22271,0,2.0848,0,0.398112,0.39811102,0.39811096
5.75,2.12,0.244,-0.11,262.76,-2.81618,2.39131,1.81901,313.636,5.22271,0,2.0848,0,0.473295,0.473294,0.47329393
5.75,2.12,0.244,-0.11,277.78,-2.81618,2.39131,1.81901,313.636,5.22271,0,2.0848,0,0.576057,0.57605606,0.576056
5.75,2.12,0.244,-0.11,292.8,-2.81618,2.39131,1.81901,313.636,5.22271,0,2.0848,0,0.712658,0.7126584,0.71265835
5.75,2.12,0.244,-0.11,307.56,-2.81618,2.39131,1.81901,313.636,5.22271,0,2.0848,0,0.882625,0.8826261,0.88262606
5.75,2.12,0.244,-0.11,322.39,-2.81618,2.39131,1.81901,313.636,5.22271,0,2.0848,0,1.08036,1.0803595,1.0803595
5.75,2.12,0.244,-0.11,337.4,-2.81618,2.39131,1.81901,313.636,5.22271,0,2.0848,0,1.27461,1.2746089,1.2746089
5.75,2.12,0.244,-0.11,352.46,-2.81618,2.39131,1.81901,313.636,5.22271,0,2.0848,0,1.40126,1.4012694,1.4012694
5.75,2.12,0.245,-0.15,7.67,-2.89479,2.27322,1.59053,237.371,4.73841,0,1.97882,0,1.50287,1.5028766,1.5028765
5.75,2.12,0.245,-0.15,22.96,-2.89479,2.27322,1.59053,237.371,4.73841,0,1.97882,0,1.26843,1.2684344,1.2684343
5.75,2.12,0.245,-0.15,37.7,-2.89479,2.27322,1.59053,237.371,4.73841,0,1.97882,0,0.977727,0.9777283,0.97772825
5.75,2.12,0.245,-0.15,52.54,-2.89479,2.27322,1.59053,237.371,4.73841,0,1.97882,0,0.729293,0.7292927,0.72929263
5.75,2.12,0.245,-0.15,67.11,-2.89479,2.27322,1.59053,237.371,4.73841,0,1.97882,0,0.550707,0.55070645,0.5507064
5.75,2.12,0.245,-0.15,82.14,-2.89479,2.27322,1.59053,237.371,4.73841,0,1.97882,0,0.422771,0.42277116,0.42277113
5.75,2.12,0.245,-0.15,97.19,-2.89479,2.27322,1.59053,237.371,4.73841,0,1.97882,0,0.335491,0.33549038,0.33549035
5.75,2.12,0.245,-0.15,112.24,-2.89479,2.27322,1.59053,237.371,4.73841,0,1.97882,0,0.276151,0.27615058,0.27615055
5.75,2.12,0.245,-0.15,127.29,-2.89479,2.27322,1.59053,237.371,4.73841,0,1.97882,0,0.236083,0.23608334,0.23608331
5.75,2.12,0.245,-0.15,142.35,-2.89479,2.27322,1.59053,237.371,4.73841,0,1.97882,0,0.209754,0.20975363,0.2097536
5.75,2.12,0.245,-0.15,157.41,-2.89479,2.27322,1.59053,237.371,4.73841,0,1.97882,0,0.193794,0.19379382,0.19379379
5.75,2.12,0.245,-0.15,172.47,-2.89479,2.27322,1.59053,237.371,4.73841,0,1.97882,0,0.186257,0.18625684,0.18625681
5.75,2.12,0.245,-0.15,187.53,-2.89479,2.27322,1.59053,237.371,4.73841,0,1.97882,0,0.186257,0.18625684,0.18625681
5.75,2.12,0.245,-0.15,202.59,-2.89479,2.27322,1.59053,237.371,4.73841,0,1.97882,0,0.193794,0.19379382,0.19379379
5.75,2.12,0.245,-0.15,217.65,-2.89479,2.27322,1.59053,237.371,4.73841,0,1.97882,0,0.209754,0.20975356,0.20975353
5.75,2.12,0.245,-0.15,232.71,-2.89479,2.27322,1.59053,237.371,4.73841,0,1.97882,0,0.236083,0.23608334,0.23608331
5.75,2.12,0.245,-0.15,247.76,-2.89479,2.27322,1.59053,237.371,4.73841,0,1.97882,0,0.276151,0.27615058,0.27615055
5.75,2.12,0.245,-0.15,262.81,-2.89479,2.27322,1.59053,237.371,4.73841,0,1.97882,0,0.335491,0.33549038,0.33549035
5.75,2.12,0.245,-0.15,277.86,-2.89479,2.27322,1.59053,237.371,4.73841,0,1.97882,0,0.422771,0.42277065,0.42277062
5.75,2.12,0.245,-0.15,292.89,-2.89479,2.27322,1.59053,237.371,4.73841,0,1.97882,0,0.550707,0.5507068,0.55070674
5.75,2.12,0.245,-0.15,307.46,-2.89479,2.27322,1.59053,237.371,4.73841,0,1.97882,0,0.729293,0.72929263,0.7292926
5.75,2.12,0.245,-0.15,322.3,-2.89479,2.27322,1.59053,237.371,4.73841,0,1.97882,0,0.977727,0.9777283,0.97772825
5.75,2.12,0.245,-0.15,337.04,-2.89479,2.27322,1.59053,237.371,4.73841,0,1.97882,0,1.26843,1.2684344,1.2684343
5.75,2.12,0.245,-0.15,352.33,-2.89479,2.27322,1.59053,237.371,4.73841,0,1.97882,0,1.50287,1.5028766,1.5028765
