set,index,k,QQ,xB,t,phi,F,errF,varF,ReH,ReE,ReHtilde,dvcs
88,12,5.75,1.45,0.184,-0.45,262.96,0.117629,0.0181243,0.15408,-3.04682,1.61191,0.509154,0.0265892
88,13,5.75,1.45,0.184,-0.45,278.07,0.143632,0.0223161,0.15537,-3.04682,1.61191,0.509154,0.0265892
88,14,5.75,1.45,0.184,-0.45,293.2,0.231499,0.0286642,0.12382,-3.04682,1.61191,0.509154,0.0265892
88,15,5.75,1.45,0.184,-0.45,308.36,0.303115,0.0362102,0.11946,-3.04682,1.61191,0.509154,0.0265892
88,16,5.75,1.45,0.184,-0.45,320.31,0.62703,0.0713121,0.11373,-3.04682,1.61191,0.509154,0.0265892
89,0,5.75,1.62,0.185,-0.11,53.14,1.94966,0.313564,0.16083,-3.01394,2.39131,1.94664,0.0533892
89,1,5.75,1.62,0.185,-0.11,67.5,2.08972,0.212712,0.10179,-3.01394,2.39131,1.94664,0.0533892
89,2,5.75,1.62,0.185,-0.11,82.13,1.40627,0.114161,0.08118,-3.01394,2.39131,1.94664,0.0533892
89,3,5.75,1.62,0.185,-0.11,97.18,1.45204,0.138495,0.09538,-3.01394,2.39131,1.94664,0.0533892
89,4,5.75,1.62,0.185,-0.11,112.23,0.917904,0.0895599,0.09757,-3.01394,2.39131,1.94664,0.0533892
89,5,5.75,1.62,0.185,-0.11,127.28,0.90826,0.110735,0.12192,-3.01394,2.39131,1.94664,0.0533892
89,6,5.75,1.62,0.185,-0.11,142.34,0.774563,0.158902,0.20515,-3.01394,2.39131,1.94664,0.0533892
89,7,5.75,1.62,0.185,-0.11,157.4,0.583475,0.0796152,0.13645,-3.01394,2.39131,1.94664,0.0533892
89,8,5.75,1.62,0.185,-0.11,172.47,0.542577,0.0689887,0.12715,-3.01394,2.39131,1.94664,0.0533892
89,9,5.75,1.62,0.185,-0.11,187.53,0.626165,0.0824784,0.13172,-3.01394,2.39131,1.94664,0.0533892
89,10,5.75,1.62,0.185,-0.11,202.6,0.721648,0.0805792,0.11166,-3.01394,2.39131,1.94664,0.0533892
89,11,5.75,1.62,0.185,-0.11,217.66,0.766704,0.139241,0.18161,-3.01394,2.39131,1.94664,0.0533892
89,12,5.75,1.62,0.185,-0.11,232.72,0.6966,0.0947933,0.13608,-3.01394,2.39131,1.94664,0.0533892
89,13,5.75,1.62,0.185,-0.11,247.77,0.941129,0.115034,0.12223,-3.01394,2.39131,1.94664,0.0533892
89,14,5.75,1.62,0.185,-0.11,262.82,1.50178,0.179673,0.11964,-3.01394,2.39131,1.94664,0.0533892
89,15,5.75,1.62,0.185,-0.11,277.87,1.65904,0.157775,0.0951,-3.01394,2.39131,1.94664,0.0533892
89,16,5.75,1.62,0.185,-0.11,292.5,2.1861,0.205668,0.09408,-3.01394,2.39131,1.94664,0.0533892
89,17,5.75,1.62,0.185,-0.11,306.86,2.66754,0.268115,0.10051,-3.01394,2.39131,1.94664,0.0533892
90,0,5.75,1.63,0.185,-0.15,53.57,2.39824,0.254357,0.10606,-3.13856,2.27322,1.68379,0.0444915
90,1,5.75,1.63,0.185,-0.15,67.33,1.45433,0.158057,0.10868,-3.13856,2.27322,1.68379,0.0444915
90,2,5.75,1.63,0.185,-0.15,82.07,1.1534,0.149227,0.12938,-3.13856,2.27322,1.68379,0.0444915
90,3,5.75,1.63,0.185,-0.15,97.14,0.749797,0.0661546,0.08823,-3.13856,2.27322,1.68379,0.0444915
90,4,5.75,1.63,0.185,-0.15,112.21,0.785688,0.131383,0.16722,-3.13856,2.27322,1.68379,0.0444915
90,5,5.75,1.63,0.185,-0.15,127.27,0.476435,0.0793597,0.16657,-3.13856,2.27322,1.68379,0.0444915
90,6,5.75,1.63,0.185,-0.15,142.33,0.581651,0.0668957,0.11501,-3.13856,2.27322,1.68379,0.0444915
90,7,5.75,1.63,0.185,-0.15,157.4,0.445154,0.0764819,0.17181,-3.13856,2.27322,1.68379,0.0444915
90,8,5.75,1.63,0.185,-0.15,172.47,0.553046,0.0924913,0.16724,-3.13856,2.27322,1.68379,0.0444915
90,9,5.75,1.63,0.185,-0.15,187.53,0.438651,0.0619726,0.14128,-3.13856,2.27322,1.68379,0.0444915
90,10,5.75,1.63,0.185,-0.15,202.6,0.426153,0.0558303,0.13101,-3.13856,2.27322,1.68379,0.0444915
90,11,5.75,1.63,0.185,-0.15,217.67,0.473874,0.0726212,0.15325,-3.13856,2.27322,1.68379,0.0444915
90,12,5.75,1.63,0.185,-0.15,232.73,0.560523,0.0691349,0.12334,-3.13856,2.27322,1.68379,0.0444915
90,13,5.75,1.63,0.185,-0.15,247.79,0.663621,0.0945262,0.14244,-3.13856,2.27322,1.68379,0.0444915
90,14,5.75,1.63,0.185,-0.15,262.86,0.915253,0.0982249,0.10732,-3.13856,2.27322,1.68379,0.0444915
90,15,5.75,1.63,0.185,-0.15,277.93,1.00926,0.093922,0.09306,-3.13856,2.27322,1.68379,0.0444915
90,16,5.75,1.63,0.185,-0.15,292.67,1.66459,0.169622,0.1019,-3.13856,2.27322,1.68379,0.0444915
90,17,5.75,1.63,0.185,-0.15,306.43,2.27468,0.196214,0.08626,-3.13856,2.27322,1.68379,0.0444915
91,0,5.75,1.63,0.185,-0.2,54.03,1.39208,0.129547,0.09306,-3.22111,2.1375,1.40118,0.0370375
91,1,5.75,1.63,0.185,-0.2,67.05,0.882317,0.0825054,0.09351,-3.22111,2.1375,1.40118,0.0370375
91,2,5.75,1.63,0.185,-0.2,82.04,0.704106,0.0775995,0.11021,-3.22111,2.1375,1.40118,0.0370375
91,3,5.75,1.63,0.185,-0.2,97.12,0.669782,0.113361,0.16925,-3.22111,2.1375,1.40118,0.0370375
91,4,5.75,1.63,0.185,-0.2,112.19,0.391006,0.0500996,0.12813,-3.22111,2.1375,1.40118,0.0370375
91,5,5.75,1.63,0.185,-0.2,127.26,0.204864,0.0381559,0.18625,-3.22111,2.1375,1.40118,0.0370375
91,6,5.75,1.63,0.185,-0.2,142.33,0.326495,0.050081,0.15339,-3.22111,2.1375,1.40118,0.0370375
91,7,5.75,1.63,0.185,-0.2,157.4,0.315807,0.0474973,0.1504,-3.22111,2.1375,1.40118,0.0370375
91,8,5.75,1.63,0.185,-0.2,172.47,0.33122,0.0610637,0.18436,-3.22111,2.1375,1.40118,0.0370375
91,9,5.75,1.63,0.185,-0.2,187.53,0.369839,0.0652062,0.17631,-3.22111,2.1375,1.40118,0.0370375
91,10,5.75,1.63,0.185,-0.2,202.6,0.294201,0.0416176,0.14146,-3.22111,2.1375,1.40118,0.0370375
91,11,5.75,1.63,0.185,-0.2,217.67,0.413213,0.0590895,0.143,-3.22111,2.1375,1.40118,0.0370375
91,12,5.75,1.63,0.185,-0.2,232.74,0.359748,0.0473357,0.13158,-3.22111,2.1375,1.40118,0.0370375
91,13,5.75,1.63,0.185,-0.2,247.81,0.442717,0.0524222,0.11841,-3.22111,2.1375,1.40118,0.0370375
91,14,5.75,1.63,0.185,-0.2,262.88,0.557917,0.062191,0.11147,-3.22111,2.1375,1.40118,0.0370375
91,15,5.75,1.63,0.185,-0.2,277.96,0.762502,0.0773024,0.10138,-3.22111,2.1375,1.40118,0.0370375
91,16,5.75,1.63,0.185,-0.2,292.95,1.05292,0.115821,0.11,-3.22111,2.1375,1.40118,0.0370375
91,17,5.75,1.63,0.185,-0.2,305.97,1.19569,0.126803,0.10605,-3.22111,2.1375,1.40118,0.0370375
92,0,5.75,1.63,0.185,-0.26,53.76,1.10326,0.095829,0.08686,-3.24466,1.9901,1.11818,0.0304313
92,1,5.75,1.63,0.185,-0.26,66.9,0.69031,0.0836794,0.12122,-3.24466,1.9901,1.11818,0.0304313
92,2,5.75,1.63,0.185,-0.26,82.01,0.529519,0.0780723,0.14744,-3.24466,1.9901,1.11818,0.0304313
92,3,5.75,1.63,0.185,-0.26,97.1,0.289176,0.0306238,0.1059,-3.24466,1.9901,1.11818,0.0304313
92,4,5.75,1.63,0.185,-0.26,112.18,0.230579,0.0286287,0.12416,-3.24466,1.9901,1.11818,0.0304313
92,5,5.75,1.63,0.185,-0.26,127.25,0.245294,0.0370737,0.15114,-3.24466,1.9901,1.11818,0.0304313
92,6,5.75,1.63,0.185,-0.26,142.32,0.194436,0.0340244,0.17499,-3.24466,1.9901,1.11818,0.0304313
92,7,5.75,1.63,0.185,-0.26,157.4,0.223657,0.0320008,0.14308,-3.24466,1.9901,1.11818,0.0304313
92,8,5.75,1.63,0.185,-0.26,172.47,0.209532,0.0345015,0.16466,-3.24466,1.9901,1.11818,0.0304313
92,9,5.75,1.63,0.185,-0.26,187.53,0.172493,0.050656,0.29367,-3.24466,1.9901,1.11818,0.0304313
92,10,5.75,1.63,0.185,-0.26,202.6,0.198879,0.0344896,0.17342,-3.24466,1.9901,1.11818,0.0304313
92,11,5.75,1.63,0.185,-0.26,217.68,0.188812,0.0293998,0.15571,-3.24466,1.9901,1.11818,0.0304313
92,12,5.75,1.63,0.185,-0.26,232.75,0.267214,0.0449534,0.16823,-3.24466,1.9901,1.11818,0.0304313
92,13,5.75,1.63,0.185,-0.26,247.82,0.26228,0.0347809,0.13261,-3.24466,1.9901,1.11818,0.0304313
92,14,5.75,1.63,0.185,-0.26,262.9,0.332057,0.0355633,0.1071,-3.24466,1.9901,1.11818,0.0304313
92,15,5.75,1.63,0.185,-0.26,277.99,0.422306,0.0529445,0.12537,-3.24466,1.9901,1.11818,0.0304313
92,16,5.75,1.63,0.185,-0.26,293.1,0.688527,0.101454,0.14735,-3.24466,1.9901,1.11818,0.0304313
92,17,5.75,1.63,0.185,-0.26,306.24,1.00972,0.0977817,0.09684,-3.24466,1.9901,1.11818,0.0304313
93,0,5.75,1.63,0.185,-0.34,53.05,0.490471,0.0497386,0.10141,-3.19497,1.81615,0.817029,0.0241374
93,1,5.75,1.63,0.185,-0.34,66.88,0.362752,0.0362353,0.09989,-3.19497,1.81615,0.817029,0.0241374
93,2,5.75,1.63,0.185,-0.34,81.99,0.249466,0.026643,0.1068,-3.19497,1.81615,0.817029,0.0241374
93,3,5.75,1.63,0.185,-0.34,97.09,0.173985,0.0209443,0.12038,-3.19497,1.81615,0.817029,0.0241374
93,4,5.75,1.63,0.185,-0.34,112.17,0.164359,0.021268,0.1294,-3.19497,1.81615,0.817029,0.0241374
93,5,5.75,1.63,0.185,-0.34,127.25,0.124922,0.0179363,0.14358,-3.19497,1.81615,0.817029,0.0241374
93,6,5.75,1.63,0.185,-0.34,142.32,0.120358,0.0215273,0.17886,-3.19497,1.81615,0.817029,0.0241374
93,7,5.75,1.63,0.185,-0.34,157.39,0.0981923,0.0182029,0.18538,-3.19497,1.81615,0.817029,0.0241374
93,8,5.75,1.63,0.185,-0.34,172.46,0.112212,0.0212373,0.18926,-3.19497,1.81615,0.817029,0.0241374
93,9,5.75,1.63,0.185,-0.34,187.54,0.0674841,0.0146447,0.21701,-3.19497,1.81615,0.817029,0.0241374
93,10,5.75,1.63,0.185,-0.34,202.61,0.0777306,0.0138244,0.17785,-3.19497,1.81615,0.817029,0.0241374
93,11,5.75,1.63,0.185,-0.34,217.68,0.116577,0.0167078,0.14332,-3.19497,1.81615,0.817029,0.0241374
93,12,5.75,1.63,0.185,-0.34,232.75,0.141332,0.0222937,0.15774,-3.19497,1.81615,0.817029,0.0241374
93,13,5.75,1.63,0.185,-0.34,247.83,0.162979,0.0227601,0.13965,-3.19497,1.81615,0.817029,0.0241374
93,14,5.75,1.63,0.185,-0.34,262.91,0.232944,0.0317014,0.13609,-3.19497,1.81615,0.817029,0.0241374
93,15,5.75,1.63,0.185,-0.34,278.01,0.315872,0.0363253,0.115,-3.19497,1.81615,0.817029,0.0241374
93,16,5.75,1.63,0.185,-0.34,293.12,0.373004,0.0454915,0.12196,-3.19497,1.81615,0.817029,0.0241374
93,17,5.75,1.63,0.185,-0.34,306.95,0.749521,0.0875141,0.11676,-3.19497,1.81615,0.817029,0.0241374
94,0,5.75,1.63,0.185,-0.45,51.94,0.353537,0.0303476,0.08584,-3.04206,1.61191,0.510302,0.0182916
94,1,5.75,1.63,0.185,-0.45,66.86,0.233872,0.0293229,0.12538,-3.04206,1.61191,0.510302,0.0182916
94,2,5.75,1.63,0.185,-0.45,81.98,0.129564,0.0267018,0.20609,-3.04206,1.61191,0.510302,0.0182916
94,3,5.75,1.63,0.185,-0.45,97.08,0.101387,0.0142854,0.1409,-3.04206,1.61191,0.510302,0.0182916
94,4,5.75,1.63,0.185,-0.45,112.16,0.0968772,0.0195043,0.20133,-3.04206,1.61191,0.510302,0.0182916
94,5,5.75,1.63,0.185,-0.45,127.24,0.072253,0.0141515,0.19586,-3.04206,1.61191,0.510302,0.0182916
94,6,5.75,1.63,0.185,-0.45,142.32,0.0786058,0.0185235,0.23565,-3.04206,1.61191,0.510302,0.0182916
94,7,5.75,1.63,0.185,-0.45,157.39,0.0676772,0.016874,0.24933,-3.04206,1.61191,0.510302,0.0182916
94,8,5.75,1.63,0.185,-0.45,172.47,0.0584984,0.00983593,0.16814,-3.04206,1.61191,0.510302,0.0182916
94,9,5.75,1.63,0.185,-0.45,187.53,0.0683589,0.0186435,0.27273,-3.04206,1.61191,0.510302,0.0182916
94,10,5.75,1.63,0.185,-0.45,202.61,0.0694233,0.013859,0.19963,-3.04206,1.61191,0.510302,0.0182916
94,11,5.75,1.63,0.185,-0.45,217.68,0.0559427,0.00918355,0.16416,-3.04206,1.61191,0.510302,0.0182916
94,12,5.75,1.63,0.185,-0.45,232.76,0.0839442,0.0149463,0.17805,-3.04206,1.61191,0.510302,0.0182916
94,13,5.75,1.63,0.185,-0.45,247.84,0.0991706,0.0156541,0.15785,-3.04206,1.61191,0.510302,0.0182916
94,14,5.75,1.63,0.185,-0.45,262.92,0.10859,0.0156218,0.14386,-3.04206,1.61191,0.510302,0.0182916
94,15,5.75,1.63,0.185,-0.45,278.02,0.159246,0.0184391,0.11579,-3.04206,1.61191,0.510302,0.0182916
94,16,5.75,1.63,0.185,-0.45,293.14,0.155244,0.0195779,0.12611,-3.04206,1.61191,0.510302,0.0182916
94,17,5.75,1.63,0.185,-0.45,308.06,0.363538,0.0428503,0.11787,-3.04206,1.61191,0.510302,0.0182916
95,0,5.75,1.64,0.214,-0.11,7.48,2.19948,0.188914,0.08589,-2.91571,2.39131,1.87416,0.0519733
95,1,5.75,1.64,0.214,-0.11,22.34,1.58786,0.147401,0.09283,-2.91571,2.39131,1.87416,0.0519733
95,2,5.75,1.64,0.214,-0.11,37.19,1.37705,0.126248,0.09168,-2.91571,2.39131,1.87416,0.0519733
95,3,5.75,1.64,0.214,-0.11,52.16,1.12201,0.109374,0.09748,-2.91571,2.39131,1.87416,0.0519733
95,4,5.75,1.64,0.214,-0.11,67.15,0.845201,0.109268,0.12928,-2.91571,2.39131,1.87416,0.0519733
95,5,5.75,1.64,0.214,-0.11,82.16,0.838122,0.109241,0.13034,-2.91571,2.39131,1.87416,0.0519733
95,6,5.75,1.64,0.214,-0.11,97.19,0.506505,0.0554978,0.10957,-2.91571,2.39131,1.87416,0.0519733
95,7,5.75,1.64,0.214,-0.11,112.23,0.401671,0.0588046,0.1464,-2.91571,2.39131,1.87416,0.0519733
95,8,5.75,1.64,0.214,-0.11,127.27,0.419789,0.0711416,0.16947,-2.91571,2.39131,1.87416,0.0519733
95,9,5.75,1.64,0.214,-0.11,142.33,0.317265,0.0462731,0.14585,-2.91571,2.39131,1.87416,0.0519733
95,10,5.75,1.64,0.214,-0.11,157.39,0.368831,0.0630959,0.17107,-2.91571,2.39131,1.87416,0.0519733
95,11,5.75,1.64,0.214,-0.11,172.46,0.291848,0.0532009,0.18229,-2.91571,2.39131,1.87416,0.0519733
95,12,5.75,1.64,0.214,-0.11,187.54,0.273024,0.0665115,0.24361,-2.91571,2.39131,1.87416,0.0519733
95,13,5.75,1.64,0.214,-0.11,202.61,0.238355,0.0380677,0.15971,-2.91571,2.39131,1.87416,0.0519733
95,14,5.75,1.64,0.214,-0.11,217.67,0.294476,0.0382023,0.12973,-2.91571,2.39131,1.87416,0.0519733
95,15,5.75,1.64,0.214,-0.11,232.73,0.495422,0.110375,0.22279,-2.91571,2.39131,1.87416,0.0519733
95,16,5.75,1.64,0.214,-0.11,247.77,0.557302,0.0971266,0.17428,-2.91571,2.39131,1.87416,0.0519733
95,17,5.75,1.64,0.214,-0.11,262.81,0.569613,0.0626232,0.10994,-2.91571,2.39131,1.87416,0.0519733
95,18,5.75,1.64,0.214,-0.11,277.84,0.640004,0.0827845,0.12935,-2.91571,2.39131,1.87416,0.0519733
95,19,5.75,1.64,0.214,-0.11,292.85,0.765965,0.0886758,0.11577,-2.91571,2.39131,1.87416,0.0519733
95,20,5.75,1.64,0.214,-0.11,307.84,1.32976,0.182443,0.1372,-2.91571,2.39131,1.87416,0.0519733
95,21,5.75,1.64,0.214,-0.11,322.81,1.58252,0.12627,0.07979,-2.91571,2.39131,1.87416,0.0519733
95,22,5.75,1.64,0.214,-0.11,337.66,1.8004,0.149253,0.0829,-2.91571,2.39131,1.87416,0.0519733
95,23,5.75,1.64,0.214,-0.11,352.52,1.90071,0.166046,0.08736,-2.91571,2.39131,1.87416,0.0519733
96,0,5.75,1.64,0.214,-0.15,7.71,1.78114,0.149028,0.08367,-3.01703,2.27322,1.64043,0.0447253
96,1,5.75,1.64,0.214,-0.15,22.63,1.81801,0.18751,0.10314,-3.01703,2.27322,1.64043,0.0447253
96,2,5.75,1.64,0.214,-0.15,37.13,1.31015,0.105402,0.08045,-3.01703,2.27322,1.64043,0.0447253
96,3,5.75,1.64,0.214,-0.15,52.04,0.921452,0.0823133,0.08933,-3.01703,2.27322,1.64043,0.0447253
96,4,5.75,1.64,0.214,-0.15,67.07,0.681945,0.0729681,0.107,-3.01703,2.27322,1.64043,0.0447253
96,5,5.75,1.64,0.214,-0.15,82.1,0.352293,0.0496381,0.1409,-3.01703,2.27322,1.64043,0.0447253
96,6,5.75,1.64,0.214,-0.15,97.15,0.444467,0.0573762,0.12909,-3.01703,2.27322,1.64043,0.0447253
96,7,5.75,1.64,0.214,-0.15,112.2,0.329542,0.0398845,0.12103,-3.01703,2.27322,1.64043,0.0447253
96,8,5.75,1.64,0.214,-0.15,127.26,0.414066,0.074151,0.17908,-3.01703,2.27322,1.64043,0.0447253
96,9,5.75,1.64,0.214,-0.15,142.32,0.301191,0.0433775,0.14402,-3.01703,2.27322,1.64043,0.0447253
96,10,5.75,1.64,0.214,-0.15,157.39,0.238372,0.0475051,0.19929,-3.01703,2.27322,1.64043,0.0447253
96,11,5.75,1.64,0.214,-0.15,172.46,0.206742,0.0344556,0.16666,-3.01703,2.27322,1.64043,0.0447253
96,12,5.75,1.64,0.214,-0.15,187.54,0.18602,0.0537058,0.28871,-3.01703,2.27322,1.64043,0.0447253
96,13,5.75,1.64,0.214,-0.15,202.61,0.22743,0.0338051,0.14864,-3.01703,2.27322,1.64043,0.0447253
96,14,5.75,1.64,0.214,-0.15,217.68,0.348423,0.0745381,0.21393,-3.01703,2.27322,1.64043,0.0447253
96,15,5.75,1.64,0.214,-0.15,232.74,0.237199,0.0570204,0.24039,-3.01703,2.27322,1.64043,0.0447253
96,16,5.75,1.64,0.214,-0.15,247.8,0.305491,0.0418522,0.137,-3.01703,2.27322,1.64043,0.0447253
96,17,5.75,1.64,0.214,-0.15,262.85,0.321871,0.0489534,0.15209,-3.01703,2.27322,1.64043,0.0447253
96,18,5.75,1.64,0.214,-0.15,277.9,0.460503,0.0478969,0.10401,-3.01703,2.27322,1.64043,0.0447253
96,19,5.75,1.64,0.214,-0.15,292.93,0.657761,0.0765503,0.11638,-3.01703,2.27322,1.64043,0.0447253
96,20,5.75,1.64,0.214,-0.15,307.96,1.09963,0.11545,0.10499,-3.01703,2.27322,1.64043,0.0447253
96,21,5.75,1.64,0.214,-0.15,322.87,1.41105,0.119982,0.08503,-3.01703,2.27322,1.64043,0.0447253
96,22,5.75,1.64,0.214,-0.15,337.37,1.5142,0.125678,0.083,-3.01703,2.27322,1.64043,0.0447253
96,23,5.75,1.64,0.214,-0.15,352.29,1.93247,0.171874,0.08894,-3.01703,2.27322,1.64043,0.0447253
97,0,5.75,1.64,0.214,-0.2,8.26,2.4279,0.271463,0.11181,-3.08266,2.1375,1.37592,0.0377772
97,1,5.75,1.64,0.214,-0.2,23.48,1.48554,0.163632,0.11015,-3.08266,2.1375,1.37592,0.0377772
97,2,5.75,1.64,0.214,-0.2,37.27,0.959941,0.0821229,0.08555,-3.08266,2.1375,1.37592,0.0377772
97,3,5.75,1.64,0.214,-0.2,51.94,0.693054,0.0618551,0.08925,-3.08266,2.1375,1.37592,0.0377772
97,4,5.75,1.64,0.214,-0.2,66.99,0.54485,0.0768729,0.14109,-3.08266,2.1375,1.37592,0.0377772
97,5,5.75,1.64,0.214,-0.2,82.05,0.31956,0.0517847,0.16205,-3.08266,2.1375,1.37592,0.0377772
97,6,5.75,1.64,0.214,-0.2,97.12,0.327699,0.0496825,0.15161,-3.08266,2.1375,1.37592,0.0377772
97,7,5.75,1.64,0.214,-0.2,112.18,0.279631,0.0385359,0.13781,-3.08266,2.1375,1.37592,0.0377772
97,8,5.75,1.64,0.214,-0.2,127.25,0.185041,0.0340308,0.18391,-3.08266,2.1375,1.37592,0.0377772
97,9,5.75,1.64,0.214,-0.2,142.32,0.134009,0.0372572,0.27802,-3.08266,2.1375,1.37592,0.0377772
97,10,5.75,1.64,0.214,-0.2,157.39,0.169876,0.0363076,0.21373,-3.08266,2.1375,1.37592,0.0377772
97,11,5.75,1.64,0.214,-0.2,172.46,0.121318,0.0238001,0.19618,-3.08266,2.1375,1.37592,0.0377772
97,12,5.75,1.64,0.214,-0.2,187.54,0.206199,0.0510012,0.24734,-3.08266,2.1375,1.37592,0.0377772
97,13,5.75,1.64,0.214,-0.2,202.61,0.217373,0.0595559,0.27398,-3.08266,2.1375,1.37592,0.0377772
97,14,5.75,1.64,0.214,-0.2,217.68,0.150607,0.0254932,0.16927,-3.08266,2.1375,1.37592,0.0377772
97,15,5.75,1.64,0.214,-0.2,232.75,0.166136,0.0294211,0.17709,-3.08266,2.1375,1.37592,0.0377772
97,16,5.75,1.64,0.214,-0.2,247.82,0.208491,0.0340277,0.16321,-3.08266,2.1375,1.37592,0.0377772
97,17,5.75,1.64,0.214,-0.2,262.88,0.257764,0.0401235,0.15566,-3.08266,2.1375,1.37592,0.0377772
97,18,5.75,1.64,0.214,-0.2,277.95,0.251331,0.031072,0.12363,-3.08266,2.1375,1.37592,0.0377772
97,19,5.75,1.64,0.214,-0.2,293.01,0.680499,0.113698,0.16708,-3.08266,2.1375,1.37592,0.0377772
97,20,5.75,1.64,0.214,-0.2,308.06,0.542477,0.0749052,0.13808,-3.08266,2.1375,1.37592,0.0377772
97,21,5.75,1.64,0.214,-0.2,322.73,1.03161,0.0921843,0.08936,-3.08266,2.1375,1.37592,0.0377772
97,22,5.75,1.64,0.214,-0.2,336.52,1.4006,0.148813,0.10625,-3.08266,2.1375,1.37592,0.0377772
97,23,5.75,1.64,0.214,-0.2,351.74,1.46233,0.148076,0.10126,-3.08266,2.1375,1.37592,0.0377772
98,0,5.75,1.64,0.214,-0.26,25.19,1.38212,0.163961,0.11863,-3.09818,1.9901,1.11443,0.0315163
98,1,5.75,1.64,0.214,-0.26,37.58,0.835764,0.0651311,0.07793,-3.09818,1.9901,1.11443,0.0315163
98,2,5.75,1.64,0.214,-0.26,51.84,0.514965,0.0464292,0.09016,-3.09818,1.9901,1.11443,0.0315163
98,3,5.75,1.64,0.214,-0.26,66.93,0.336169,0.0515615,0.15338,-3.09818,1.9901,1.11443,0.0315163
98,4,5.75,1.64,0.214,-0.26,82.01,0.16751,0.022768,0.13592,-3.09818,1.9901,1.11443,0.0315163
98,5,5.75,1.64,0.214,-0.26,97.09,0.125533,0.0202497,0.16131,-3.09818,1.9901,1.11443,0.0315163
98,6,5.75,1.64,0.214,-0.26,112.16,0.160973,0.0273638,0.16999,-3.09818,1.9901,1.11443,0.0315163
98,7,5.75,1.64,0.214,-0.26,127.24,0.128813,0.0286441,0.22237,-3.09818,1.9901,1.11443,0.0315163
98,8,5.75,1.64,0.214,-0.26,142.31,0.151148,0.034832,0.23045,-3.09818,1.9901,1.11443,0.0315163
98,9,5.75,1.64,0.214,-0.26,157.39,0.110332,0.0223997,0.20302,-3.09818,1.9901,1.11443,0.0315163
98,10,5.75,1.64,0.214,-0.26,172.46,0.0576933,0.0131454,0.22785,-3.09818,1.9901,1.11443,0.0315163
98,11,5.75,1.64,0.214,-0.26,187.54,0.118464,0.0375625,0.31708,-3.09818,1.9901,1.11443,0.0315163
98,12,5.75,1.64,0.214,-0.26,202.61,0.0739266,0.0209767,0.28375,-3.09818,1.9901,1.11443,0.0315163
98,13,5.75,1.64,0.214,-0.26,217.69,0.0820063,0.0148153,0.18066,-3.09818,1.9901,1.11443,0.0315163
98,14,5.75,1.64,0.214,-0.26,232.76,0.104696,0.0243826,0.23289,-3.09818,1.9901,1.11443,0.0315163
98,15,5.75,1.64,0.214,-0.26,247.84,0.150432,0.0270867,0.18006,-3.09818,1.9901,1.11443,0.0315163
98,16,5.75,1.64,0.214,-0.26,262.91,0.180017,0.0244697,0.13593,-3.09818,1.9901,1.11443,0.0315163
98,17,5.75,1.64,0.214,-0.26,277.99,0.278089,0.0337656,0.12142,-3.09818,1.9901,1.11443,0.0315163
98,18,5.75,1.64,0.214,-0.26,293.07,0.308565,0.0477968,0.1549,-3.09818,1.9901,1.11443,0.0315163
98,19,5.75,1.64,0.214,-0.26,308.16,0.429191,0.0488247,0.11376,-3.09818,1.9901,1.11443,0.0315163
98,20,5.75,1.64,0.214,-0.26,322.42,0.644122,0.0596521,0.09261,-3.09818,1.9901,1.11443,0.0315163
98,21,5.75,1.64,0.214,-0.26,334.81,1.57835,0.251778,0.15952,-3.09818,1.9901,1.11443,0.0315163
99,0,5.75,1.64,0.214,-0.34,37.97,0.603731,0.0490833,0.0813,-3.04939,1.81615,0.833069,0.0254465
99,1,5.75,1.64,0.214,-0.34,51.74,0.385427,0.0349312,0.09063,-3.04939,1.81615,0.833069,0.0254465
99,2,5.75,1.64,0.214,-0.34,66.87,0.186567,0.0233302,0.12505,-3.04939,1.81615,0.833069,0.0254465
99,3,5.75,1.64,0.214,-0.34,81.97,0.133957,0.0210392,0.15706,-3.04939,1.81615,0.833069,0.0254465
99,4,5.75,1.64,0.214,-0.34,97.06,0.115215,0.0175369,0.15221,-3.04939,1.81615,0.833069,0.0254465
99,5,5.75,1.64,0.214,-0.34,112.15,0.0897369,0.0128997,0.14375,-3.04939,1.81615,0.833069,0.0254465
99,6,5.75,1.64,0.214,-0.34,127.23,0.0568992,0.0128046,0.22504,-3.04939,1.81615,0.833069,0.0254465
99,7,5.75,1.64,0.214,-0.34,142.31,0.0504583,0.018276,0.3622,-3.04939,1.81615,0.833069,0.0254465
99,8,5.75,1.64,0.214,-0.34,157.38,0.102072,0.043246,0.42368,-3.04939,1.81615,0.833069,0.0254465
99,9,5.75,1.64,0.214,-0.34,172.46,0.101168,0.0690767,0.68279,-3.04939,1.81615,0.833069,0.0254465
99,10,5.75,1.64,0.214,-0.34,202.62,0.0645909,0.0212142,0.32844,-3.04939,1.81615,0.833069,0.0254465
99,11,5.75,1.64,0.214,-0.34,217.69,0.0666691,0.0199081,0.29861,-3.04939,1.81615,0.833069,0.0254465
99,12,5.75,1.64,0.214,-0.34,232.77,0.121917,0.0381441,0.31287,-3.04939,1.81615,0.833069,0.0254465
99,13,5.75,1.64,0.214,-0.34,247.85,0.077712,0.015345,0.19746,-3.04939,1.81615,0.833069,0.0254465
99,14,5.75,1.64,0.214,-0.34,262.94,0.123764,0.0199954,0.16156,-3.04939,1.81615,0.833069,0.0254465
